symbol,datetime,open,high,low,close,volume,DERIVATIVE_TYPE,YEAR,MONTH,DATE,TIME,expiry,option_type,strike,open_interest,ATM
NIFTY,2026-03-16 09:15:00,23235.1,23331.6,23227.4,23227.4,246220,F,2026.0,3.0,2026-03-16,09:15:59,I,,,19965140.0,
NIFTY,2026-03-16 09:16:00,23241.8,23266.2,23211.2,23212.0,93145,F,2026.0,3.0,2026-03-16,09:16:59,I,,,19957860.0,
NIFTY,2026-03-16 09:17:00,23212.0,23237.5,23202.0,23220.0,94055,F,2026.0,3.0,2026-03-16,09:17:59,I,,,19957860.0,
NIFTY,2026-03-16 09:18:00,23220.0,23250.0,23207.9,23250.0,54210,F,2026.0,3.0,2026-03-16,09:18:59,I,,,19957860.0,
NIFTY,2026-03-16 09:19:00,23250.0,23269.1,23246.0,23258.0,35165,F,2026.0,3.0,2026-03-16,09:19:59,I,,,19951100.0,
NIFTY,2026-03-16 09:20:00,23258.0,23270.0,23242.2,23246.0,40365,F,2026.0,3.0,2026-03-16,09:20:59,I,,,19951100.0,
NIFTY,2026-03-16 09:21:00,23246.0,23250.4,23225.5,23232.1,40560,F,2026.0,3.0,2026-03-16,09:21:59,I,,,19951100.0,
NIFTY,2026-03-16 09:22:00,23232.1,23250.0,23225.3,23237.9,79365,F,2026.0,3.0,2026-03-16,09:22:59,I,,,19937840.0,
NIFTY,2026-03-16 09:23:00,23237.9,23255.0,23232.7,23241.7,44655,F,2026.0,3.0,2026-03-16,09:23:59,I,,,19937840.0,
NIFTY,2026-03-16 09:24:00,23241.7,23241.7,23211.0,23214.5,86385,F,2026.0,3.0,2026-03-16,09:24:59,I,,,19937840.0,
NIFTY,2026-03-16 09:25:00,23216.3,23226.0,23187.0,23198.5,160355,F,2026.0,3.0,2026-03-16,09:25:59,I,,,19892925.0,
NIFTY,2026-03-16 09:26:00,23198.5,23205.0,23190.0,23192.5,44850,F,2026.0,3.0,2026-03-16,09:26:59,I,,,19892925.0,
